P101_20181029 1 right_hippo_ant -0.103707046735238
P101_20181029 2 right_hippo_ant 0.0772109585243325
P101_20181029 3 right_hippo_ant 0.0454884087248079
P101_20181029 4 right_hippo_ant 0.187639920469307
P101_20181029 5 right_hippo_ant 0.119929433104216
P101_20181029 6 right_hippo_ant 0.00514534752962665
P101_20181029 7 right_hippo_ant NA
P101_20181029 8 right_hippo_ant 0.136096410773194
P101_20181029 9 right_hippo_ant 0.111556639576307
P101_20181029 10 right_hippo_ant -0.0561376631412607
P101_20181029 11 right_hippo_ant 0.21250205177506
P101_20181029 12 right_hippo_ant 0.22111215645206
P101_20181029 13 right_hippo_ant 0.259865066617069
P101_20181029 14 right_hippo_ant 0.0178117017530715
P101_20181029 15 right_hippo_ant 0.074360637415048
P101_20181029 16 right_hippo_ant 0.104784621263323
P101_20181029 17 right_hippo_ant 0.105883077958176
P101_20181029 18 right_hippo_ant 0.173617656128559
P101_20181029 19 right_hippo_ant 0.0119314459661273
P101_20181029 20 right_hippo_ant -0.000144133444639611
P101_20181029 21 right_hippo_ant NA
P101_20181029 22 right_hippo_ant -0.0852945151658769
P101_20181029 23 right_hippo_ant 0.0335258526763431
P101_20181029 24 right_hippo_ant 0.174555639736156
P101_20181029 25 right_hippo_ant -0.194166834918728
P101_20181029 26 right_hippo_ant -0.0174632051120505
P101_20181029 27 right_hippo_ant NA
P101_20181029 28 right_hippo_ant -0.13021376025845
P101_20181029 29 right_hippo_ant 0.00258117142244704
P101_20181029 30 right_hippo_ant -0.200916494018845
P101_20181029 31 right_hippo_ant -0.222807192930794
P101_20181029 32 right_hippo_ant 0.148769541559682
P101_20181029 33 right_hippo_ant NA
S102_20181101 1 right_hippo_ant NA
S102_20181101 2 right_hippo_ant -0.0362315611518151
S102_20181101 3 right_hippo_ant 0.10716280283803
S102_20181101 4 right_hippo_ant NA
S102_20181101 5 right_hippo_ant -0.00890196459094439
S102_20181101 6 right_hippo_ant -0.0533889937890907
S102_20181101 7 right_hippo_ant 0.0886546489036055
S102_20181101 8 right_hippo_ant 0.102096834187339
S102_20181101 9 right_hippo_ant 0.195121771053308
S102_20181101 10 right_hippo_ant -0.208972182585606
S102_20181101 11 right_hippo_ant -0.0155885595480783
S102_20181101 12 right_hippo_ant 0.0705558938044038
S102_20181101 13 right_hippo_ant 0.153794815049284
S102_20181101 14 right_hippo_ant NA
S102_20181101 15 right_hippo_ant 0.0604837129783979
S102_20181101 16 right_hippo_ant NA
S102_20181101 17 right_hippo_ant NA
S102_20181101 18 right_hippo_ant NA
S102_20181101 19 right_hippo_ant NA
S102_20181101 20 right_hippo_ant NA
S103_20181112 1 right_hippo_ant 0.154782044749561
S103_20181112 2 right_hippo_ant -0.149286733133255
S103_20181112 3 right_hippo_ant -0.0664429168271545
S103_20181112 4 right_hippo_ant 0.0773572747588634
S103_20181112 5 right_hippo_ant NA
S103_20181112 6 right_hippo_ant NA
S103_20181112 7 right_hippo_ant -0.190363825023175
S103_20181112 8 right_hippo_ant NA
S103_20181112 9 right_hippo_ant NA
S103_20181112 10 right_hippo_ant NA
S103_20181112 11 right_hippo_ant NA
S103_20181112 12 right_hippo_ant -0.0711216673460761
S103_20181112 13 right_hippo_ant -0.0746794214660781
S103_20181112 14 right_hippo_ant 0.0464151923639583
S103_20181112 15 right_hippo_ant NA
S103_20181112 16 right_hippo_ant NA
S104_20181113 1 right_hippo_ant NA
S104_20181113 2 right_hippo_ant 0.0303461506568501
S104_20181113 3 right_hippo_ant -0.104833256224053
S104_20181113 4 right_hippo_ant 0.0554276065763386
S104_20181113 5 right_hippo_ant 0.0292017204036849
S104_20181113 6 right_hippo_ant NA
S104_20181113 7 right_hippo_ant -0.168647326285689
S104_20181113 8 right_hippo_ant 0.0228933617948094
S104_20181113 9 right_hippo_ant 0.153177186558952
S104_20181113 10 right_hippo_ant NA
S104_20181113 11 right_hippo_ant NA
S104_20181113 12 right_hippo_ant 0.0363139487716541
S104_20181113 13 right_hippo_ant -0.0198971306728796
S104_20181113 14 right_hippo_ant -0.11443762326779
S104_20181113 15 right_hippo_ant 0.072461681649162
S104_20181113 16 right_hippo_ant -0.0957211887748508
S104_20181113 17 right_hippo_ant -0.0661057844435974
S104_20181113 18 right_hippo_ant -0.138193602253761
S104_20181113 19 right_hippo_ant -0.0694826259547878
S104_20181113 20 right_hippo_ant 0.166566896605684
S104_20181113 21 right_hippo_ant 0.149036285203302
S104_20181113 22 right_hippo_ant -0.0474927221396216
S104_20181113 23 right_hippo_ant 0.118319767661792
S104_20181113 24 right_hippo_ant 0.16109128335274
S104_20181113 25 right_hippo_ant 0.0355845448174506
S104_20181113 26 right_hippo_ant 0.101448231748247
S104_20181113 27 right_hippo_ant 0.154415388715617
S104_20181113 28 right_hippo_ant 0.181136175484299
S104_20181113 29 right_hippo_ant NA
S105_20181113 1 right_hippo_ant NA
S105_20181113 2 right_hippo_ant -0.184594124949146
S105_20181113 3 right_hippo_ant -0.126625893059571
S105_20181113 4 right_hippo_ant -0.0864490177026833
S105_20181113 5 right_hippo_ant -0.00310280414119864
S105_20181113 6 right_hippo_ant -0.25325989899706
S105_20181113 7 right_hippo_ant -0.0374940168129267
S105_20181113 8 right_hippo_ant -0.112679752909539
S105_20181113 9 right_hippo_ant -0.230758396373688
S105_20181113 10 right_hippo_ant -0.124547788048918
S105_20181113 11 right_hippo_ant -0.153118668524827
S105_20181113 12 right_hippo_ant -0.109569830777522
S105_20181113 13 right_hippo_ant -0.144795575368969
S105_20181113 14 right_hippo_ant NA
S105_20181113 15 right_hippo_ant NA
S105_20181113 16 right_hippo_ant -0.017771134321605
S105_20181113 17 right_hippo_ant 0.0876150677620575
S105_20181113 18 right_hippo_ant 0.0554950898325918
S105_20181113 19 right_hippo_ant 0.0357642401863404
S105_20181113 20 right_hippo_ant 0.104034365027385
S105_20181113 21 right_hippo_ant 0.150663268214036
S105_20181113 22 right_hippo_ant -0.0158948122212355
S105_20181113 23 right_hippo_ant 0.125740099195816
S105_20181113 24 right_hippo_ant 0.0560831556731917
S105_20181113 25 right_hippo_ant 0.0187893758891596
S105_20181113 26 right_hippo_ant 0.045370014370225
S105_20181113 27 right_hippo_ant -0.0987680552178393
S105_20181113 28 right_hippo_ant 0.0188999884518561
S105_20181113 29 right_hippo_ant -0.000655393206861924
S105_20181113 30 right_hippo_ant -0.109123255577088
S105_20181113 31 right_hippo_ant -0.00626440452166596
S105_20181113 32 right_hippo_ant -0.108909521973511
S105_20181113 33 right_hippo_ant -0.0958744976028982
S105_20181113 34 right_hippo_ant 0.0992149241801122
S105_20181113 35 right_hippo_ant -0.298564362549221
S105_20181113 36 right_hippo_ant -0.218705483682898
S105_20181113 37 right_hippo_ant 0.143349498102385
S105_20181113 38 right_hippo_ant 0.128907952676658
S105_20181113 39 right_hippo_ant -0.267263871943964
S105_20181113 40 right_hippo_ant -0.14127338840466
